No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,year_month
953,2013,4,9,16,10.0,35.0,9.0,35.0,200.0,86.0,10.3,1015.3,-7.0,0.0,NNW,7.0,Wanliu,2013-04-09 16:00:00,2013-04
954,2013,4,9,17,14.0,63.0,9.0,35.0,200.0,81.0,9.2,1015.5,-7.1,0.0,NNW,3.8,Wanliu,2013-04-09 17:00:00,2013-04
955,2013,4,9,18,10.0,46.0,10.0,35.0,200.0,79.0,8.2,1015.6,-7.5,0.0,NW,2.0,Wanliu,2013-04-09 18:00:00,2013-04
956,2013,4,9,19,10.0,46.0,10.0,35.0,200.0,73.0,8.2,1016.8,-10.2,0.0,N,3.8,Wanliu,2013-04-09 19:00:00,2013-04
957,2013,4,9,20,14.0,16.0,9.0,43.0,200.0,69.0,7.3,1017.3,-10.5,0.0,N,2.2,Wanliu,2013-04-09 20:00:00,2013-04
958,2013,4,9,21,10.0,16.0,9.0,52.0,300.0,64.0,6.7,1017.3,-10.6,0.0,NNW,1.6,Wanliu,2013-04-09 21:00:00,2013-04
959,2013,4,9,22,14.0,15.0,7.0,59.0,300.0,54.0,6.4,1017.5,-10.0,0.0,N,3.1,Wanliu,2013-04-09 22:00:00,2013-04
960,2013,4,9,23,12.0,15.0,8.0,72.0,300.0,49.0,5.7,1017.2,-9.4,0.0,NNW,1.7,Wanliu,2013-04-09 23:00:00,2013-04
961,2013,4,10,0,16.0,51.0,9.0,75.0,300.0,56.0,4.6,1016.9,-9.2,0.0,NNW,1.7,Wanliu,2013-04-10 00:00:00,2013-04
962,2013,4,10,1,12.0,13.0,10.0,67.0,200.0,59.976,3.2,1016.6,-6.0,0.0,N,1.4,Wanliu,2013-04-10 01:00:00,2013-04
963,2013,4,10,2,10.0,12.0,9.0,62.0,200.0,49.6944,5.1,1016.4,-8.4,0.0,NNW,2.4,Wanliu,2013-04-10 02:00:00,2013-04
964,2013,4,10,3,10.0,14.0,10.0,71.0,200.0,52.9074,4.5,1016.1,-8.3,0.0,NNW,1.6,Wanliu,2013-04-10 03:00:00,2013-04
965,2013,4,10,4,8.0,14.0,11.0,69.0,200.0,61.6896,5.1,1015.8,-8.4,0.0,NNW,3.9,Wanliu,2013-04-10 04:00:00,2013-04
966,2013,4,10,5,4.0,17.0,10.0,59.0,200.0,63.6174,4.9,1015.8,-8.3,0.0,N,1.9,Wanliu,2013-04-10 05:00:00,2013-04
967,2013,4,10,6,6.0,9.0,10.0,55.0,200.0,67.0446,5.3,1016.0,-7.9,0.0,NNW,2.7,Wanliu,2013-04-10 06:00:00,2013-04
968,2013,4,10,7,7.0,11.0,11.0,50.0,300.0,56.9772,7.3,1016.1,-8.7,0.0,NNW,3.1,Wanliu,2013-04-10 07:00:00,2013-04
969,2013,4,10,8,9.0,18.0,12.0,50.0,300.0,61.4754,8.5,1015.9,-9.5,0.0,N,5.0,Wanliu,2013-04-10 08:00:00,2013-04
970,2013,4,10,9,7.0,14.0,11.0,41.0,300.0,71.9712,9.4,1015.6,-9.2,0.0,N,3.8,Wanliu,2013-04-10 09:00:00,2013-04
971,2013,4,10,10,7.0,14.0,11.0,41.0,200.0,76.4694,11.0,1015.1,-9.9,0.0,NNW,6.4,Wanliu,2013-04-10 10:00:00,2013-04
972,2013,4,10,11,8.0,15.0,10.0,39.0,200.0,80.1108,11.3,1014.0,-10.3,0.0,N,4.8,Wanliu,2013-04-10 11:00:00,2013-04
973,2013,4,10,12,12.0,21.0,9.0,29.0,200.0,81.8244,11.6,1013.3,-7.8,0.0,NNW,3.0,Wanliu,2013-04-10 12:00:00,2013-04
974,2013,4,10,13,18.0,37.0,9.0,28.0,200.0,82.8954,12.0,1012.7,-8.5,0.0,N,4.4,Wanliu,2013-04-10 13:00:00,2013-04
975,2013,4,10,14,18.0,37.0,9.0,28.0,200.0,82.0386,12.5,1011.1,-9.3,0.0,NNW,3.0,Wanliu,2013-04-10 14:00:00,2013-04
976,2013,4,10,15,20.0,37.0,9.0,29.0,200.0,79.254,12.0,1010.9,-9.7,0.0,NE,2.1,Wanliu,2013-04-10 15:00:00,2013-04
977,2013,4,10,16,7.0,12.0,9.0,40.0,200.0,76.4694,12.8,1010.8,-12.5,0.0,WNW,4.2,Wanliu,2013-04-10 16:00:00,2013-04
978,2013,4,10,17,11.0,12.0,10.0,45.0,200.0,74.97,11.4,1011.0,-9.6,0.0,NE,2.0,Wanliu,2013-04-10 17:00:00,2013-04
979,2013,4,10,18,12.0,64.0,9.0,51.0,200.0,68.9724,10.3,1011.7,-10.0,0.0,N,0.9,Wanliu,2013-04-10 18:00:00,2013-04
980,2013,4,10,19,13.0,36.0,9.0,68.0,300.0,52.6932,8.7,1012.1,-11.3,0.0,N,1.5,Wanliu,2013-04-10 19:00:00,2013-04
981,2013,4,10,20,12.0,49.0,8.0,99.0,400.0,24.4188,6.3,1012.9,-4.5,0.0,NNE,0.5,Wanliu,2013-04-10 20:00:00,2013-04
982,2013,4,10,21,18.0,78.0,11.0,124.0,500.0,2.9988,4.0,1013.1,-4.2,0.0,SW,0.7,Wanliu,2013-04-10 21:00:00,2013-04
983,2013,4,10,22,24.0,71.0,13.0,132.0,700.0,2.0,2.7,1013.4,-3.2,0.0,S,0.6,Wanliu,2013-04-10 22:00:00,2013-04
984,2013,4,10,23,25.0,71.0,13.0,132.0,900.0,2.0,2.1,1013.5,-5.1,0.0,SW,0.7,Wanliu,2013-04-10 23:00:00,2013-04
985,2013,4,11,0,34.0,91.0,15.0,133.0,800.0,2.0,2.3,1013.4,-5.8,0.0,NE,0.8,Wanliu,2013-04-11 00:00:00,2013-04
986,2013,4,11,1,32.0,82.0,15.0,129.0,700.0,2.0,3.8,1013.6,-4.7,0.0,NNE,1.1,Wanliu,2013-04-11 01:00:00,2013-04
987,2013,4,11,2,23.0,74.0,14.0,131.0,600.0,2.0,2.9,1013.6,-4.3,0.0,NE,0.6,Wanliu,2013-04-11 02:00:00,2013-04
988,2013,4,11,3,23.0,139.0,15.0,126.0,700.0,2.0,3.2,1013.8,-7.3,0.0,N,1.3,Wanliu,2013-04-11 03:00:00,2013-04
989,2013,4,11,4,30.0,92.0,14.0,121.0,600.0,2.0,3.2,1013.7,-5.0,0.0,NE,1.2,Wanliu,2013-04-11 04:00:00,2013-04
990,2013,4,11,5,26.0,71.0,12.0,117.0,600.0,2.0,2.5,1014.0,-5.9,0.0,NE,0.9,Wanliu,2013-04-11 05:00:00,2013-04
991,2013,4,11,6,15.0,28.0,13.0,108.0,600.0,2.142,4.6,1014.8,-9.2,0.0,N,1.8,Wanliu,2013-04-11 06:00:00,2013-04
992,2013,4,11,7,15.0,28.0,13.0,102.0341,900.0,2.0,8.9,1015.0,-8.7,0.0,NE,1.7,Wanliu,2013-04-11 07:00:00,2013-04
993,2013,4,11,8,16.0,52.0,18.0,97.7228,900.0,9.2106,10.5,1015.1,-11.0,0.0,NNE,2.6,Wanliu,2013-04-11 08:00:00,2013-04
994,2013,4,11,9,23.0,42.0,30.0,98.0,600.0,38.3418,11.6,1015.3,-11.3,0.0,N,3.9,Wanliu,2013-04-11 09:00:00,2013-04
995,2013,4,11,10,20.0,24.0,22.0,80.0,400.0,67.6872,12.8,1014.8,-11.0,0.0,NNE,3.3,Wanliu,2013-04-11 10:00:00,2013-04
996,2013,4,11,11,13.0,20.0,14.0,46.0,300.0,75.1842,14.0,1013.7,-10.7,0.0,NNW,4.8,Wanliu,2013-04-11 11:00:00,2013-04
997,2013,4,11,12,4.0,33.0,14.0,46.0,1319.3535125706724,77.5404,15.3,1012.4,-6.9,0.0,WNW,4.5,Wanliu,2013-04-11 12:00:00,2013-04
998,2013,4,11,13,15.0,32.0,12.0,43.0,200.0,84.1806,16.4,1011.8,-8.8,0.0,NW,2.3,Wanliu,2013-04-11 13:00:00,2013-04
999,2013,4,11,14,5.0,27.0,11.0,42.0,200.0,86.1084,17.0,1011.0,-9.9,0.0,WNW,5.0,Wanliu,2013-04-11 14:00:00,2013-04
1000,2013,4,11,15,15.0,25.0,9.996,46.1925,1319.3535125706724,85.0374,17.5,1010.2,-8.6,0.0,WNW,4.2,Wanliu,2013-04-11 15:00:00,2013-04
1001,2013,4,11,16,7.0,22.0,10.0,52.0,200.0,83.3238,18.1,1010.3,-11.8,0.0,NW,2.3,Wanliu,2013-04-11 16:00:00,2013-04
1002,2013,4,11,17,7.0,22.0,10.0,52.0,200.0,82.0386,16.7,1010.4,-12.9,0.0,NW,2.5,Wanliu,2013-04-11 17:00:00,2013-04
1003,2013,4,11,18,5.0,33.0,10.0,66.0,200.0,77.112,14.9,1010.7,-13.3,0.0,NNE,2.0,Wanliu,2013-04-11 18:00:00,2013-04
1004,2013,4,11,19,8.0,49.0,10.0,63.0,300.0,74.3274,11.4,1011.3,-10.8,0.0,ESE,0.8,Wanliu,2013-04-11 19:00:00,2013-04
1005,2013,4,11,20,8.0,48.0,10.0,62.0,400.0,50.7654,8.5,1011.9,-1.6,0.0,W,1.0,Wanliu,2013-04-11 20:00:00,2013-04
1006,2013,4,11,21,26.0,102.0,13.0,129.0,900.0,1.9278,7.1,1012.2,-4.4,0.0,W,0.2,Wanliu,2013-04-11 21:00:00,2013-04
1007,2013,4,11,22,34.0,109.0,18.0,142.0,1200.0,2.0,6.0,1012.3,-3.1,0.0,SW,1.0,Wanliu,2013-04-11 22:00:00,2013-04
1008,2013,4,11,23,46.0,142.0,21.0,150.0,1200.0,2.0,5.7,1012.1,-3.4,0.0,SW,1.7,Wanliu,2013-04-11 23:00:00,2013-04
1009,2013,4,12,0,46.0,113.0,20.0,153.0,1000.0,2.0,7.8,1011.6,-3.7,0.0,SW,1.5,Wanliu,2013-04-12 00:00:00,2013-04
1010,2013,4,12,1,46.0,158.0,25.0,152.0,900.0,2.0,6.1,1011.2,-1.6,0.0,WNW,0.8,Wanliu,2013-04-12 01:00:00,2013-04
1011,2013,4,12,2,50.0,145.0,30.0,149.0,700.0,2.0,5.6,1010.8,-3.2,0.0,ENE,0.6,Wanliu,2013-04-12 02:00:00,2013-04
1012,2013,4,12,3,50.0,146.0,30.0,145.0,600.0,2.0,4.6,1010.5,-3.9,0.0,NE,1.0,Wanliu,2013-04-12 03:00:00,2013-04
1013,2013,4,12,4,52.0,187.0,29.0,139.0,700.0,2.0,3.3,1010.4,-4.7,0.0,NE,1.1,Wanliu,2013-04-12 04:00:00,2013-04
1014,2013,4,12,5,45.0,127.0,20.0,130.0,700.0,2.0,4.1,1010.5,-6.2,0.0,NE,0.6,Wanliu,2013-04-12 05:00:00,2013-04
1015,2013,4,12,6,50.0,126.0,17.0,121.0,600.0,2.0,5.7,1011.0,-5.9,0.0,NE,1.1,Wanliu,2013-04-12 06:00:00,2013-04
1016,2013,4,12,7,32.0,70.0,18.0,116.0,900.0,2.0,10.2,1010.7,-6.6,0.0,SE,1.1,Wanliu,2013-04-12 07:00:00,2013-04
1017,2013,4,12,8,36.0,89.0,30.0,120.0,900.0,2.0,12.3,1010.6,-6.2,0.0,N,1.0,Wanliu,2013-04-12 08:00:00,2013-04
1018,2013,4,12,9,36.0,88.0,30.0,123.7959,1319.3535125706724,5.1408,15.5,1010.5,-8.1,0.0,NE,1.2,Wanliu,2013-04-12 09:00:00,2013-04
1019,2013,4,12,10,44.0,99.0,26.0,131.0,1000.0,10.0,17.1,1009.4,-5.4,0.0,S,1.7,Wanliu,2013-04-12 10:00:00,2013-04
1020,2013,4,12,11,47.0,73.0,26.0,132.0,800.0,19.0,19.2,1008.2,-5.0,0.0,SSW,1.9,Wanliu,2013-04-12 11:00:00,2013-04
1021,2013,4,12,12,50.0,88.0,25.0,143.0,900.0,21.0,20.9,1006.6,-2.9,0.0,SSW,2.9,Wanliu,2013-04-12 12:00:00,2013-04
1022,2013,4,12,13,46.0,104.0,23.0,114.0,600.0,54.0,21.7,1005.2,-2.3,0.0,SSW,2.8,Wanliu,2013-04-12 13:00:00,2013-04
1023,2013,4,12,14,37.0,78.0,21.0,89.0,400.0,78.0,22.6,1004.0,-0.2,0.0,SSW,3.8,Wanliu,2013-04-12 14:00:00,2013-04
1024,2013,4,12,15,46.0,99.0,25.0,90.0,400.0,77.0,22.2,1003.0,0.7,0.0,SW,4.3,Wanliu,2013-04-12 15:00:00,2013-04
1025,2013,4,12,16,50.0,125.0,31.0,95.0,1319.3535125706724,72.828,22.5,1002.5,0.9,0.0,SSW,3.7,Wanliu,2013-04-12 16:00:00,2013-04
1026,2013,4,12,17,61.0,145.0,36.0,100.0,500.0,62.0,21.6,1002.3,0.7,0.0,SSW,2.0,Wanliu,2013-04-12 17:00:00,2013-04
1027,2013,4,12,18,54.0,142.0,35.0,102.0,500.0,51.0,20.7,1002.7,2.0,0.0,W,1.9,Wanliu,2013-04-12 18:00:00,2013-04
1028,2013,4,12,19,56.0,132.0,37.0,106.0,600.0,34.0,19.7,1003.4,0.7,0.0,SW,2.7,Wanliu,2013-04-12 19:00:00,2013-04
1029,2013,4,12,20,55.0,150.0,42.0,115.0,600.0,17.0,18.4,1003.1,1.4,0.0,SW,2.5,Wanliu,2013-04-12 20:00:00,2013-04
1030,2013,4,12,21,65.0,161.0,42.0,132.0,900.0,2.0,18.3,1002.5,1.7,0.0,WSW,2.2,Wanliu,2013-04-12 21:00:00,2013-04
1031,2013,4,12,22,68.0,174.0,50.0,132.0,800.0,2.0,17.0,1001.4,2.2,0.0,SW,2.6,Wanliu,2013-04-12 22:00:00,2013-04
1032,2013,4,12,23,71.0,179.0,48.0,128.0,800.0,2.0,16.6,1000.8,2.9,0.0,SW,2.8,Wanliu,2013-04-12 23:00:00,2013-04
1033,2013,4,13,0,77.0,190.0,50.0,128.0,800.0,2.0,15.4,999.6,4.1,0.0,W,1.3,Wanliu,2013-04-13 00:00:00,2013-04
1034,2013,4,13,1,83.0,203.0,48.0,124.0,800.0,2.0,11.4,998.7,6.1,0.0,W,0.0,Wanliu,2013-04-13 01:00:00,2013-04
1035,2013,4,13,2,84.0,193.0,47.0,114.0,700.0,2.0,9.9,997.5,5.9,0.0,ESE,0.9,Wanliu,2013-04-13 02:00:00,2013-04
1036,2013,4,13,3,84.0,193.0,27.4176,114.0,1319.3535125706724,48.87361389082744,10.4,997.1,3.0,0.0,NE,1.5,Wanliu,2013-04-13 03:00:00,2013-04
1037,2013,4,13,4,86.0,164.0,19.0,65.25878926575278,900.0,48.87361389082744,9.1,996.5,3.1,0.0,NE,0.7,Wanliu,2013-04-13 04:00:00,2013-04
1038,2013,4,13,5,69.0,106.0,24.0,127.0,800.0,2.0,8.9,996.1,2.9,0.0,NE,0.8,Wanliu,2013-04-13 05:00:00,2013-04
1039,2013,4,13,6,84.0,167.0,20.0,126.0,1000.0,2.0,11.2,996.7,2.2,0.0,NE,2.0,Wanliu,2013-04-13 06:00:00,2013-04
1040,2013,4,13,7,85.0,198.0,24.0,127.0,1200.0,2.0,13.9,996.8,2.5,0.0,NE,1.5,Wanliu,2013-04-13 07:00:00,2013-04
1041,2013,4,13,8,85.0,198.0,24.0,126.0,1100.0,2.0,16.9,996.8,2.5,0.0,NE,1.4,Wanliu,2013-04-13 08:00:00,2013-04
1042,2013,4,13,9,96.0,208.0,52.0,136.0,1100.0,2.0,19.2,996.9,3.4,0.0,NE,3.4,Wanliu,2013-04-13 09:00:00,2013-04
1043,2013,4,13,10,102.0,208.0,50.0,150.0,1200.0,10.0,24.4,996.8,0.0,0.0,N,3.3,Wanliu,2013-04-13 10:00:00,2013-04
1044,2013,4,13,11,114.0,210.0,43.0,143.0,1100.0,20.0,26.1,996.7,2.1,0.0,NE,3.2,Wanliu,2013-04-13 11:00:00,2013-04
1045,2013,4,13,12,41.0,79.0,26.0,89.0,600.0,43.0,24.2,997.1,3.5,0.0,NNW,4.5,Wanliu,2013-04-13 12:00:00,2013-04
1046,2013,4,13,13,21.0,138.0,16.0,59.0,300.0,59.0,25.2,997.7,3.2,0.0,WNW,5.9,Wanliu,2013-04-13 13:00:00,2013-04
1047,2013,4,13,14,17.0,96.0,15.0,56.0,200.0,65.0,24.6,997.9,2.1,0.0,N,4.5,Wanliu,2013-04-13 14:00:00,2013-04
1048,2013,4,13,15,11.0,62.0,14.0,55.0,200.0,69.0,24.0,998.1,1.0,0.0,NNW,3.7,Wanliu,2013-04-13 15:00:00,2013-04
1049,2013,4,13,16,11.0,61.0,13.0,54.0,200.0,69.0,23.0,998.8,-0.5,0.0,NNW,3.1,Wanliu,2013-04-13 16:00:00,2013-04
1050,2013,4,13,17,11.0,34.0,11.0,51.0,200.0,72.0,21.1,999.8,-2.1,0.0,NNW,4.5,Wanliu,2013-04-13 17:00:00,2013-04
1051,2013,4,13,18,12.0,56.0,8.0,42.0,200.0,77.0,19.1,1000.7,-3.1,0.0,NNW,5.1,Wanliu,2013-04-13 18:00:00,2013-04
1052,2013,4,13,19,10.0,74.0,6.0,38.0,200.0,79.0,17.9,1001.9,-4.8,0.0,NNW,5.0,Wanliu,2013-04-13 19:00:00,2013-04
1053,2013,4,13,20,9.0,48.0,6.0,35.0,200.0,83.0,16.9,1003.4,-7.6,0.0,N,5.2,Wanliu,2013-04-13 20:00:00,2013-04
1054,2013,4,13,21,9.0,55.0,5.0,30.0,200.0,87.0,16.0,1004.5,-9.1,0.0,NNW,6.6,Wanliu,2013-04-13 21:00:00,2013-04
1055,2013,4,13,22,10.0,75.0,4.0,23.0,200.0,92.0,14.9,1005.7,-9.3,0.0,NNE,4.2,Wanliu,2013-04-13 22:00:00,2013-04
1056,2013,4,13,23,6.0,60.0,4.0,22.0,200.0,89.0,13.4,1006.5,-7.9,0.0,NE,1.5,Wanliu,2013-04-13 23:00:00,2013-04
1057,2013,4,14,0,5.0,29.0,3.0,30.0,200.0,80.0,11.8,1007.2,-9.9,0.0,NE,3.6,Wanliu,2013-04-14 00:00:00,2013-04
1058,2013,4,14,1,8.0,28.0,3.0,40.0,200.0,74.0,10.3,1007.5,-4.5,0.0,NE,1.9,Wanliu,2013-04-14 01:00:00,2013-04
1059,2013,4,14,2,4.0,16.0,3.0,49.0,200.0,69.0,7.0,1007.8,-1.7,0.0,SE,0.7,Wanliu,2013-04-14 02:00:00,2013-04
1060,2013,4,14,3,6.0,25.0,3.0,70.0,200.0,51.0,5.8,1007.6,-2.8,0.0,NE,1.3,Wanliu,2013-04-14 03:00:00,2013-04
1061,2013,4,14,4,3.0,19.0,4.0,104.0,200.0,22.0,7.0,1007.9,-6.7,0.0,E,1.3,Wanliu,2013-04-14 04:00:00,2013-04
1062,2013,4,14,5,7.0,19.0,4.0,82.0,300.0,47.0,5.8,1008.7,-10.1,0.0,ENE,0.8,Wanliu,2013-04-14 05:00:00,2013-04
1063,2013,4,14,6,7.0,30.0,5.0,76.0,300.0,52.0,7.1,1009.2,-10.2,0.0,S,0.4,Wanliu,2013-04-14 06:00:00,2013-04
1064,2013,4,14,7,10.0,41.0,4.0,79.0,300.0,49.0,10.1,1009.3,-8.6,0.0,W,1.3,Wanliu,2013-04-14 07:00:00,2013-04
1065,2013,4,14,8,11.0,140.0,9.0,89.0,400.0,40.0,10.8,1009.2,0.8,0.0,WSW,1.7,Wanliu,2013-04-14 08:00:00,2013-04
1066,2013,4,14,9,55.0,234.0,30.0,98.0,800.0,32.0,11.6,1008.7,0.4,0.0,S,1.6,Wanliu,2013-04-14 09:00:00,2013-04
1067,2013,4,14,10,54.0,144.0,30.0,98.0,800.0,38.0,13.0,1007.7,-0.7,0.0,SW,2.4,Wanliu,2013-04-14 10:00:00,2013-04
1068,2013,4,14,11,54.0,144.0,33.0,99.0,800.0,52.0,13.1,1006.3,-0.2,0.0,SW,2.6,Wanliu,2013-04-14 11:00:00,2013-04
1069,2013,4,14,12,56.0,121.0,30.0,94.0,600.0,60.0,14.3,1005.1,-0.2,0.0,SSW,3.4,Wanliu,2013-04-14 12:00:00,2013-04
1070,2013,4,14,13,47.0,131.0,22.0,93.0,600.0,67.0,15.4,1003.8,-1.7,0.0,SW,5.5,Wanliu,2013-04-14 13:00:00,2013-04
1071,2013,4,14,14,52.0,135.0,22.0,91.0,500.0,80.0,16.2,1002.2,-1.4,0.0,SW,4.5,Wanliu,2013-04-14 14:00:00,2013-04
1072,2013,4,14,15,48.0,137.0,19.0,91.0,500.0,82.0,16.2,1001.2,-1.9,0.0,SW,4.0,Wanliu,2013-04-14 15:00:00,2013-04
1073,2013,4,14,16,42.0,148.0,18.0,89.0,500.0,85.0,16.2,1000.6,-1.0,0.0,SSW,3.8,Wanliu,2013-04-14 16:00:00,2013-04
1074,2013,4,14,17,48.0,162.0,22.0,90.0,500.0,84.0,15.3,999.8,-1.3,0.0,SW,3.6,Wanliu,2013-04-14 17:00:00,2013-04
1075,2013,4,14,18,52.0,164.0,24.0,96.0,500.0,81.0,14.4,999.7,-1.7,0.0,SSW,2.3,Wanliu,2013-04-14 18:00:00,2013-04
1076,2013,4,14,19,50.0,151.0,22.0,98.0,500.0,76.0,14.6,999.9,-1.5,0.0,SSW,3.1,Wanliu,2013-04-14 19:00:00,2013-04
1077,2013,4,14,20,49.0,150.0,22.0,98.0,500.0,66.0,14.1,999.8,-1.5,0.0,SSW,1.9,Wanliu,2013-04-14 20:00:00,2013-04
1078,2013,4,14,21,49.0,155.0,19.0,104.0,500.0,55.0,13.2,999.9,-1.2,0.0,S,1.7,Wanliu,2013-04-14 21:00:00,2013-04
1079,2013,4,14,22,47.0,150.0,17.0,108.0,600.0,43.0,12.2,999.9,-0.4,0.0,S,2.8,Wanliu,2013-04-14 22:00:00,2013-04
1080,2013,4,14,23,60.0,182.0,27.0,109.0,1300.0,35.0,11.0,1000.3,0.1,0.0,SSW,1.3,Wanliu,2013-04-14 23:00:00,2013-04
1081,2013,4,15,0,67.0,150.0,33.0,110.0,1700.0,29.0,9.6,1000.0,0.2,0.0,SW,1.6,Wanliu,2013-04-15 00:00:00,2013-04
1082,2013,4,15,1,68.0,149.0,30.0,123.0,1800.0,13.0,8.0,999.5,-0.3,0.0,SE,0.5,Wanliu,2013-04-15 01:00:00,2013-04
1083,2013,4,15,2,72.0,113.0,28.0,131.0,2100.0,6.0,6.9,999.3,2.4,0.0,NNE,0.5,Wanliu,2013-04-15 02:00:00,2013-04
1084,2013,4,15,3,67.0,118.0,28.0,121.0,1899.0,13.0,7.8,999.2,0.5,0.0,NNE,1.1,Wanliu,2013-04-15 03:00:00,2013-04
1085,2013,4,15,4,67.0,118.0,27.0,121.0,1700.0,2.0,6.9,998.7,0.8,0.0,NE,1.3,Wanliu,2013-04-15 04:00:00,2013-04
1086,2013,4,15,5,60.0,138.0,19.0,138.0,1300.0,2.0,6.4,999.2,1.1,0.0,NE,0.6,Wanliu,2013-04-15 05:00:00,2013-04
1087,2013,4,15,6,60.0,138.0,19.0,138.0,1300.0,2.0,8.1,1000.2,0.6,0.0,ENE,1.2,Wanliu,2013-04-15 06:00:00,2013-04
1088,2013,4,15,7,67.0,207.0,16.0,133.0,1399.0,2.0,10.7,1000.2,-0.2,0.0,ENE,1.1,Wanliu,2013-04-15 07:00:00,2013-04
1089,2013,4,15,8,69.0,183.0,42.0,134.0,1399.0,2.0,13.0,1000.1,-2.1,0.0,E,1.4,Wanliu,2013-04-15 08:00:00,2013-04
1090,2013,4,15,9,73.0,110.0,60.0,131.0,1399.0,16.0,14.2,1000.0,-2.7,0.0,NE,1.2,Wanliu,2013-04-15 09:00:00,2013-04
1091,2013,4,15,10,62.0,121.0,83.0,121.0,1800.0,34.0,15.7,998.9,-1.9,0.0,S,1.7,Wanliu,2013-04-15 10:00:00,2013-04
1092,2013,4,15,11,77.0,128.0,105.0,121.0,2000.0,45.0,17.1,997.3,-0.6,0.0,SSE,2.1,Wanliu,2013-04-15 11:00:00,2013-04
1093,2013,4,15,12,71.0,139.0,87.0,55.0,1600.0,57.0,18.1,997.0,-0.2,0.0,SSE,4.1,Wanliu,2013-04-15 12:00:00,2013-04
1094,2013,4,15,13,86.0,171.0,80.0,75.0,1800.0,76.0,19.5,995.6,1.4,0.0,SSE,1.9,Wanliu,2013-04-15 13:00:00,2013-04
1095,2013,4,15,14,95.0,170.0,68.0,65.25878926575278,1700.0,114.0,19.5,994.9,1.4,0.0,SE,3.4,Wanliu,2013-04-15 14:00:00,2013-04
1096,2013,4,15,15,94.0,169.0,67.0,73.0,1700.0,121.0,18.4,994.5,2.6,0.0,SE,3.1,Wanliu,2013-04-15 15:00:00,2013-04
1097,2013,4,15,16,112.0,264.0,61.0,72.0,1800.0,121.0,17.9,994.2,4.5,0.0,S,2.0,Wanliu,2013-04-15 16:00:00,2013-04
1098,2013,4,15,17,113.0,249.0,74.0,68.0,1700.0,130.0,16.4,994.8,5.4,0.0,SSE,3.3,Wanliu,2013-04-15 17:00:00,2013-04
1099,2013,4,15,18,113.0,249.0,74.0,68.0,1100.0,120.0,14.1,995.5,5.4,0.0,SE,2.6,Wanliu,2013-04-15 18:00:00,2013-04
1100,2013,4,15,19,94.0,224.0,47.0,61.0,700.0,85.0,12.6,996.7,4.3,0.0,SE,2.6,Wanliu,2013-04-15 19:00:00,2013-04
1101,2013,4,15,20,62.0,160.0,39.0,56.0,700.0,75.0,11.6,997.7,3.9,0.0,SE,0.9,Wanliu,2013-04-15 20:00:00,2013-04
1102,2013,4,15,21,60.0,114.0,26.0,46.0,500.0,82.0,11.0,997.5,4.0,0.0,S,1.5,Wanliu,2013-04-15 21:00:00,2013-04
1103,2013,4,15,22,60.0,114.0,26.0,45.0,500.0,91.0,11.0,997.1,1.5,0.0,ESE,1.5,Wanliu,2013-04-15 22:00:00,2013-04
1104,2013,4,15,23,48.0,96.0,21.0,37.0,700.0,76.0,10.8,997.4,0.8,0.0,ENE,1.5,Wanliu,2013-04-15 23:00:00,2013-04
1105,2013,4,16,0,39.0,70.0,30.2736,49.0667,1319.3535125706724,74.7558,10.7,998.2,1.2,0.0,NE,1.2,Wanliu,2013-04-16 00:00:00,2013-04
1106,2013,4,16,1,47.0,111.0,45.0,55.0,1200.0,62.0,9.8,997.4,4.0,0.0,SW,1.2,Wanliu,2013-04-16 01:00:00,2013-04
1107,2013,4,16,2,47.0,124.0,44.0,55.0,1100.0,60.0,9.4,996.4,2.5,0.0,S,1.1,Wanliu,2013-04-16 02:00:00,2013-04
1108,2013,4,16,3,44.0,127.0,36.0,72.0,1100.0,38.0,9.2,997.4,2.3,0.0,NE,1.0,Wanliu,2013-04-16 03:00:00,2013-04
1109,2013,4,16,4,44.0,126.0,36.0,72.0,1100.0,27.0,8.7,998.1,2.3,0.0,NNW,0.7,Wanliu,2013-04-16 04:00:00,2013-04
1110,2013,4,16,5,68.0,158.0,33.0,77.0,1200.0,10.0,8.5,998.7,2.3,0.0,NE,1.1,Wanliu,2013-04-16 05:00:00,2013-04
1111,2013,4,16,6,49.0,152.0,29.0,96.0,1200.0,6.0,10.1,999.6,2.4,0.0,NE,1.9,Wanliu,2013-04-16 06:00:00,2013-04
1112,2013,4,16,7,49.0,151.0,28.0,96.0,1200.0,10.0,13.3,1000.5,3.1,0.0,NNW,1.8,Wanliu,2013-04-16 07:00:00,2013-04
1113,2013,4,16,8,73.0,176.0,43.0,89.0,1300.0,19.0,15.1,1001.4,2.6,0.0,NE,1.6,Wanliu,2013-04-16 08:00:00,2013-04
1114,2013,4,16,9,84.0,194.0,39.0,83.0,1200.0,28.0,17.7,1001.8,2.4,0.0,ESE,3.1,Wanliu,2013-04-16 09:00:00,2013-04
1115,2013,4,16,10,80.0,149.0,36.0,73.0,1000.0,51.0,19.1,1002.0,-0.4,0.0,NE,3.3,Wanliu,2013-04-16 10:00:00,2013-04
